x,y,word
20.460005,-12.350095,idly
9.960755,16.69155,regulator
20.549252,-12.1559305,idle
20.711035,-45.857,exclaimed
28.613636,38.98777,friend
25.901175,-24.68543,silky
59.138577,13.517567,feeling
-36.050056,64.53109,rudman
6.523591,-55.001976,longs
24.367811,-5.1885324,spectrum
-66.340546,46.927616,longo
-54.102768,-4.8618073,mishra
46.645096,-48.977436,arousal
35.853115,-20.215609,thaw
40.866,32.53327,sailed
42.40873,20.1283,dozen
47.74372,-29.232227,wholesome
-78.75226,46.55668,courier
-76.52548,22.415173,portillo
-12.873543,-41.96896,paramedics
11.632424,42.4904,racers
26.766676,-26.331116,toothed
-84.484825,5.4779315,kremlin
66.31796,21.470718,concedes
-17.737265,-61.26241,committing
-5.8047824,-24.648241,sugarcane
-77.74999,-7.8964796,lahn
-44.118603,54.39115,kariya
77.97171,-21.74721,diminishing
28.237314,-61.279053,vexing
35.843586,53.635994,cinematic
43.8008,-35.290455,resonates
41.026978,-12.594983,metrics
20.222519,-76.70458,simplify
24.068079,-29.123787,mouth
60.90831,-37.225006,reverence
66.77381,21.753458,conceded
43.77796,-35.281,resonated
28.584265,-23.460308,transverse
-24.482996,39.99954,bradford
30.547405,64.16547,singer
-12.21357,84.458084,chappell
-70.32665,-12.752483,khattab
-10.62157,-57.594353,purges
-14.417491,74.88425,roddy
36.310696,-42.212627,vertices
42.325455,-19.223967,multiracial
18.915895,9.756028,tech
-24.245567,-59.93217,fugitives
27.313269,-35.858086,scream
47.027866,10.517396,saying
-24.274475,63.343067,dickey
-33.11414,60.32434,thad
-10.48261,53.113842,teresa
-44.58678,56.064713,halpern
15.468984,-20.873032,padded
88.78256,3.10602,fennel
49.143105,-60.98701,ulcer
70.124435,3.5071666,tempted
35.363544,13.012652,cheaply
46.408886,34.73889,eliminated
12.803452,-48.27546,hounded
-60.136272,12.233734,madeira
-8.762267,41.176582,orleans
-56.437065,-29.789066,faure
26.205706,-13.116877,clicked
37.4061,-53.702465,kinase
-80.47348,17.138502,rico
-28.86978,1.0243033,midshipmen
-27.236921,-13.366668,statehouse
12.489819,73.88302,bliss
-6.063452,74.08664,rick
30.75622,20.750383,rich
-7.017599,-24.939888,rice
34.785667,46.03063,memoir
-78.031456,17.52069,rica
50.353928,32.085457,plate
-68.51969,16.57473,plata
2.3808486,27.275608,plato
48.014503,-55.99609,umbilical
-8.3637,78.272285,platt
62.11226,23.454338,altogether
-74.17943,-14.566283,datafile
-17.997444,18.631756,jaguar
54.403553,-11.072955,nicely
-61.66634,26.723755,bielsa
62.599686,28.41907,rescues
27.064144,-11.634295,patch
23.204086,-30.141872,eyelids
-71.533936,-28.689516,ldp
-42.465134,-14.128021,guizhou
-15.034566,-36.52983,boarded
29.846468,-10.760211,circling
54.7743,41.230145,pioneering
86.07345,6.9919662,heirloom
14.019572,-61.4869,clarified
48.453987,-46.68484,sensitivity
-5.038453,18.758768,pinot
67.66348,-41.977047,optimism
-12.524164,60.485455,erika
73.951035,27.960958,clarifies
-36.42217,29.314896,karate
-21.801514,63.76911,doran
55.722374,17.752628,lots
13.209999,17.707827,irs
-32.91686,61.807026,lott
-42.38261,7.9290032,xvi
-63.23084,60.041927,irl
33.073555,-47.20628,conductive
-31.681776,-42.590683,ira
5.4410763,48.460995,irb
15.447282,5.7944827,irc
-15.233903,-40.079193,cordoned
65.69785,-44.390583,ire
56.603893,21.082104,letting
-26.202827,-10.270702,redistricting
-16.411823,59.970272,eunice
42.012897,14.084957,extend
53.416283,12.906701,nature
9.161435,25.47072,preservationists
54.70164,-26.02052,optimist
-25.151514,43.523033,parramatta
53.082935,1.8502393,extent
13.4539995,4.686971,accessed
56.133053,-62.427574,tendons
27.669561,-25.767008,inflorescence
-7.1178303,-58.897896,tyranny
32.579506,-49.78969,airflow
-14.372708,61.381702,boardman
-6.351332,-44.036194,veer
43.958202,-14.426771,lgbt
-11.964331,-12.72323,himalayas
0.9641938,-29.672993,heating
11.261298,-27.237814,incense
-75.055176,-11.779294,veed
-15.701533,45.05971,windham
-43.200462,65.67297,isringhausen
-11.991223,-12.745128,himalayan
-17.707531,-11.283155,southeastern
-51.8444,7.9410577,moravia
1.597833,-55.646793,eradicate
-57.101456,-24.270872,libyan
-10.661934,2.5765684,gopher
-27.001484,69.179726,goebel
-37.063282,-30.31742,gypsies
6.7249165,19.584715,cult
-58.41235,7.5904727,basque
21.474987,-26.165417,blonde
51.4333,-10.273093,organisational
-37.1936,32.371822,smackdown
-61.335953,47.28302,fra
59.90774,-36.70885,righteousness
-67.68381,-26.346832,cuf
18.95214,38.567524,union
-38.372375,48.289085,kanell
-10.899965,23.36629,fri
76.29624,-26.249437,bothers
47.64048,18.079779,much
-7.8298545,66.81721,wyman
43.195644,-55.37348,progenitor
74.36314,-8.552139,deliberately
10.238028,64.35441,fry
2.6455715,-7.840744,tallest
51.95363,-53.361477,obese
63.05828,-17.504349,retrospect
23.601276,-28.442566,spit
3.7566648,66.431984,arkin
-82.235794,-29.955833,jeou
-20.59081,31.877935,freehold
-5.6201186,54.477497,davy
-7.0160713,73.126465,dave
67.91763,-43.44685,doubts
-87.171974,-21.35562,kallstrom
-4.360072,-64.30139,wildcat
-2.196909,-6.290677,cul
50.138752,-11.669035,participatory
-23.019325,-3.8083115,administrative
11.508299,-84.64799,contingencies
17.620308,33.71337,professionally
-37.039413,-30.243599,gypsy
20.773619,21.792593,employ
-7.6291976,-35.040413,unloading
-37.77925,70.2656,zalmay
-61.742702,-13.278246,majid
-2.3141935,-72.362015,deferring
7.979433,42.266422,canoeing
-12.670335,-16.26469,riparian
-80.1259,-9.2388,kohn
-52.058533,53.781124,kohl
2.265019,-2.7946033,conditioned
-79.12622,-11.52121,kohr
48.869476,40.659916,eighteen
-3.764049,54.876812,waddell
6.187229,-33.186234,conditioner
56.059155,-47.626755,insatiable
69.664604,-4.67726,hone
33.552235,28.69677,memorial
9.653544,-52.886093,ignored
-27.970383,-65.61391,remand
-29.261322,-33.004166,democracies
43.920395,32.71537,split
-29.51271,-1.3403739,codename
-54.10067,17.940767,dunkirk
-21.802423,64.29911,cavanaugh
82.80885,-1.4963963,boiled
51.599136,-20.533775,effortlessly
74.65514,-8.632492,inadvertently
-19.412022,65.99932,kushner
-40.025154,-34.715508,frenchmen
-50.74867,8.887917,württemberg
0.9540764,60.83028,vivien
-17.680885,-33.49037,torpedoes
20.743113,22.681845,workforce
-20.961977,-29.073196,marched
3.9275703,-27.450747,boiler
37.65645,35.196228,supper
-16.317036,-30.575733,torpedoed
-39.300728,30.449585,featherweight
-77.56404,-24.856258,jianchao
-29.132416,-70.65322,furlough
-37.36843,31.80233,wcw
14.933781,32.29895,mentors
21.95451,27.441362,academic
12.109857,30.248518,academia
28.853071,17.420662,corporate
-39.14521,47.577442,meggett
53.401474,-22.31185,sweetly
49.093346,-44.11575,outlived
18.81008,58.708035,bellow
54.457203,-9.827326,appropriately
-70.788956,53.17608,lasse
40.227787,40.809196,portrayed
-67.12819,-3.4983842,lasso
-75.62765,-9.502182,hah
-79.19673,-21.136497,hai
-62.061687,-12.824328,haj
-85.52064,-21.480188,hak
-7.1555395,74.27489,hal
-51.52213,28.016024,ham
-83.667366,-24.70636,han
-82.04863,-25.472044,hao
45.861725,19.577131,had
38.09737,5.298972,advancement
-6.047049,-27.787584,hay
-13.10116,67.31903,mcnamara
32.090054,37.74878,beloved
14.70087,77.52685,hap
-60.071083,-5.8527994,haq
-59.869404,-48.4637,har
45.649776,19.484203,has
6.985879,-52.409557,espoused
-80.699425,-20.27278,hau
-81.05168,-17.197409,haw
-22.921104,-3.7469153,municipal
-61.745003,-15.087615,osman
-35.76945,-20.935978,elders
54.02129,18.577606,survival
9.501599,-61.093494,unequivocally
48.82841,4.6426024,objective
45.699657,-32.654152,otherworldly
42.255157,-48.732445,indicative
-43.324577,33.014618,dayers
38.173145,41.358112,shadow
-57.635944,-40.836525,hamas
-28.419588,-19.768772,masonic
