x,y,word
47.34703,-35.6398,ingénieur
39.43401,-34.09615,sociétés
15.782169,21.745415,utilisés
-27.97448,-36.526443,décédé
-8.761934,70.71889,désigner
-10.140173,-91.62532,genève
-45.372032,8.097807,développé
64.82785,-13.376594,systèmes
67.14913,-44.99926,élèves
0.4901861,16.806768,remplacé
19.183348,34.10069,écriture
0.42616895,79.97958,libération
-1.7668018,0.021772671,entièrement
-15.72933,8.024882,caractéristiques
37.613632,-16.391989,réunion
-32.12562,58.649757,orléans
42.74203,14.060427,catégories
43.057625,27.337494,régulièrement
48.1302,-71.49755,véritable
71.807724,15.656555,chœur
45.02162,-74.356636,décret
53.944283,14.754896,léon
-4.206866,-7.578254,nommée
23.157784,46.78191,résidence
-31.6703,10.505514,critères
-12.94157,30.436382,désigne
73.76761,-15.110061,évolue
-14.995252,8.721669,prédécesseur
69.88594,21.200659,québécois
57.073315,-55.663353,×
14.379802,-50.390194,unités
55.481724,38.372883,remporté
-46.989376,-40.598114,participé
18.836199,44.309834,égypte
46.006313,-67.87201,nœud
-37.99723,1.0801594,événements
1.1335438,-0.68172896,débute
-10.041481,52.383766,écrite
31.41404,0.45199934,connaît
-57.49856,60.77314,présentation
58.829323,51.030083,étranger
-7.303724,71.30311,sièges
-15.378545,15.272144,métro
-32.215687,-64.03053,conférence
4.8350663,3.4658823,pàs
-16.138914,12.303123,palmarès
18.368164,20.879578,publiée
5.2218947,95.17091,basé
58.233204,42.70944,différence
-25.305706,-58.549824,enregistré
-15.928225,15.27037,privée
-60.07894,2.0136297,députés
47.946568,-64.948685,commencé
8.005679,-23.458382,électrique
-52.885277,-40.424503,opérations
51.382397,-20.21172,diocèse
52.28723,14.23806,identité
-9.661609,47.313698,néerlandais
5.464569,20.636614,diffusée
-0.17890969,39.466057,dû
-0.7226236,-79.2923,édouard
-4.7705836,48.249783,athlétisme
-26.731535,-82.05939,répartition
23.120012,54.846947,matériel
52.574905,32.349716,épreuves
7.2457447,-39.48496,façade
-3.035548,28.84683,liège
4.490336,33.070225,tourné
-47.748024,23.688515,constitué
27.708466,-17.285566,athlète
12.409205,-35.90543,température
5.1399136,13.35938,lancé
-22.154598,-5.771469,procès
-2.1072958,20.12597,arrêt
-53.296616,37.86987,élément
-58.793262,37.88918,représentation
-5.1020994,-77.37998, %
-29.535555,60.425835,prêtre
-3.1730328,-22.664982,étoiles
13.973013,42.846764,réforme
-38.041626,25.19922,élevé
31.765085,-53.468384,monastère
16.474586,66.12171,organisé
4.13689,18.679312,noël
18.21742,44.713696,enquête
-64.56543,25.730627,trouvé
-1.5306332,28.81637,thèse
